"product_id","brand","technology","resolution","support_HDR","screensize","week_id","sales","RRP","discount","marketing_expense","cost_shifter"
4,"Samsung","QLED","1080p",1,"60+",30,1385,1049,0.16,2780.87580949068,591.369586789789
5,"Samsung","OLED","4k",1,"50-59",30,1385,649,0.06,2780.87580949068,591.159320639201
6,"Samsung","QLED","4k",0,"40-49",30,1214,749,0.21,2780.87580949068,497.255075023792
7,"Samsung","QLED","4k",1,"40-49",30,1497,1349,0.23,2780.87580949068,610.352525946885
8,"Samsung","QLED","4k",1,"40-49",30,1227,849,0.15,2780.87580949068,591.974474009484
9,"Samsung","OLED","1080p",0,"60+",30,1203,799,0.06,2780.87580949068,588.718818747774
10,"Samsung","LCD","1080p",0,"40-49",30,1390,949,0.12,2780.87580949068,516.238938345642
11,"LG","QLED","4k",1,"40-49",30,1166,1149,0.16,1638.02304491401,522.044675939548
12,"LG","QLED","1080p",0,"40-49",30,1066,1199,0.29,1638.02304491401,567.963528475677
13,"LG","LCD","4k",0,"50-59",30,1290,1299,0.26,1638.02304491401,532.679071880996
14,"LG","QLED","4k",0,"60+",30,968,949,0.22,1638.02304491401,605.333945565256
15,"LG","OLED","1080p",1,"60+",30,1208,1249,0.15,1638.02304491401,589.44489160977
16,"LG","LCD","1080p",1,"40-49",30,1119,1199,0.18,1638.02304491401,579.333384691369
17,"LG","OLED","4k",0,"30-39",30,1002,949,0.16,1638.02304491401,574.536684362724
18,"LG","OLED","4k",1,"40-49",30,1155,1299,0.29,1638.02304491401,569.026365873495
19,"LG","LCD","1080p",1,"40-49",30,1225,1149,0.07,1638.02304491401,567.707813332624
20,"LG","LCD","4k",0,"40-49",30,1087,999,0.27,1638.02304491401,571.485469720287
21,"Sony","LCD","4k",0,"50-59",30,1239,949,0.16,2718.92418246716,610.187502305297
22,"Sony","LCD","4k",0,"60+",30,1260,1299,0.23,2718.92418246716,653.691622863472
23,"Sony","OLED","4k",1,"40-49",30,1231,1149,0.24,2718.92418246716,607.614432903245
24,"Sony","QLED","1080p",1,"50-59",30,1223,1149,0.16,2718.92418246716,674.580375160918
25,"Sony","OLED","4k",1,"40-49",30,1327,1299,0.25,2718.92418246716,586.641400153703
26,"Sony","QLED","4k",1,"50-59",30,1414,1149,0.24,2718.92418246716,528.265631622303
27,"Sony","LCD","4k",0,"60+",30,1549,1499,0.19,2718.92418246716,676.512623773463
28,"Sony","QLED","4k",0,"30-39",30,1138,1049,0.29,2718.92418246716,576.733500438016
29,"Sony","OLED","1080p",1,"50-59",30,1508,1049,0.11,2718.92418246716,548.63856012772
30,"Sony","QLED","1080p",1,"50-59",30,1283,1349,0.28,2718.92418246716,633.051956785973
31,"Philips","LCD","4k",1,"50-59",30,1193,999,0.24,3844.96184904128,588.681724018572
32,"Philips","OLED","1080p",0,"30-39",30,1011,949,0.31,3844.96184904128,582.73159588907
33,"Philips","OLED","1080p",1,"50-59",30,1360,1149,0.07,3844.96184904128,620.19571670083
34,"Philips","LCD","1080p",0,"50-59",30,1271,999,0.11,3844.96184904128,580.158179347055
35,"Philips","OLED","1080p",1,"40-49",30,941,999,0.2,3844.96184904128,645.550479645475
36,"Philips","QLED","4k",0,"40-49",30,1203,1199,0.12,3844.96184904128,663.996171482287
37,"Philips","LCD","1080p",0,"40-49",30,1224,1149,0.25,3844.96184904128,563.820521017881
38,"Philips","OLED","1080p",0,"50-59",30,1462,1649,0.28,3844.96184904128,623.464416269471
39,"Philips","LCD","1080p",1,"60+",30,1113,899,0.06,3844.96184904128,650.070817358835
40,"Philips","LCD","4k",1,"50-59",30,1317,1649,0.27,3844.96184904128,722.050290633969
1,"Samsung","OLED","1080p",0,"50-59",31,1187,1049,0.26,1104.56329025328,565.651975364145
2,"Samsung","OLED","4k",1,"30-39",31,871,999,0.17,1104.56329025328,704.981401003146
3,"Samsung","OLED","4k",0,"30-39",31,1186,1299,0.11,1104.56329025328,659.316610738048
4,"Samsung","QLED","1080p",1,"60+",31,1068,699,0.09,1104.56329025328,650.576897083686
5,"Samsung","OLED","4k",1,"50-59",31,1317,949,0.1,1104.56329025328,513.83050353759
6,"Samsung","QLED","4k",0,"40-49",31,1179,1199,0.08,1104.56329025328,688.413563553046
7,"Samsung","QLED","4k",1,"40-49",31,1174,1349,0.25,1104.56329025328,626.647963718698
8,"Samsung","QLED","4k",1,"40-49",31,1132,1049,0.24,1104.56329025328,590.922993119624
9,"Samsung","OLED","1080p",0,"60+",31,1026,949,0.18,1104.56329025328,581.373473141092
10,"Samsung","LCD","1080p",0,"40-49",31,1243,1349,0.26,1104.56329025328,606.937657834368
11,"LG","QLED","4k",1,"40-49",31,1198,1099,0.11,3683.20935871452,633.942793163206
12,"LG","QLED","1080p",0,"40-49",31,1145,899,0.09,3683.20935871452,651.706190935328
13,"LG","LCD","4k",0,"50-59",31,1229,999,0.16,3683.20935871452,649.208763154917
14,"LG","QLED","4k",0,"60+",31,1240,849,0.11,3683.20935871452,590.39299587028
15,"LG","OLED","1080p",1,"60+",31,1110,749,0.29,3683.20935871452,500.597019205027
16,"LG","LCD","1080p",1,"40-49",31,1332,1549,0.29,3683.20935871452,625.304681398649
17,"LG","OLED","4k",0,"30-39",31,1160,1149,0.2,3683.20935871452,603.159171086908
18,"LG","OLED","4k",1,"40-49",31,1197,1349,0.3,3683.20935871452,670.039851097307
19,"LG","LCD","1080p",1,"40-49",31,1451,1549,0.25,3683.20935871452,616.007315915278
20,"LG","LCD","4k",0,"40-49",31,1453,1149,0.14,3683.20935871452,571.995153047177
21,"Sony","LCD","4k",0,"50-59",31,1569,1299,0.2,2403.73583976179,502.378642750064
22,"Sony","LCD","4k",0,"60+",31,1519,1499,0.21,2403.73583976179,546.552204061644
23,"Sony","OLED","4k",1,"40-49",31,1206,899,0.16,2403.73583976179,539.699445763193
24,"Sony","QLED","1080p",1,"50-59",31,1359,1399,0.31,2403.73583976179,607.942021821108
25,"Sony","OLED","4k",1,"40-49",31,1566,1749,0.23,2403.73583976179,611.772953752797
26,"Sony","QLED","4k",1,"50-59",31,1533,1149,0.18,2403.73583976179,515.975525178257
27,"Sony","LCD","4k",0,"60+",31,1630,1649,0.18,2403.73583976179,702.73905589799
28,"Sony","QLED","4k",0,"30-39",31,1296,1149,0.09,2403.73583976179,622.175457014125
29,"Sony","OLED","1080p",1,"50-59",31,1368,1199,0.2,2403.73583976179,597.104089459982
30,"Sony","QLED","1080p",1,"50-59",31,1517,1399,0.18,2403.73583976179,628.197163015036
31,"Philips","LCD","4k",1,"50-59",31,1449,1499,0.28,4340.88646154851,605.596730508139
32,"Philips","OLED","1080p",0,"30-39",31,1110,1099,0.13,4340.88646154851,659.139555203934
33,"Philips","OLED","1080p",1,"50-59",31,1287,999,0.15,4340.88646154851,548.089405268092
34,"Philips","LCD","1080p",0,"50-59",31,1191,1099,0.28,4340.88646154851,553.078847212783
35,"Philips","OLED","1080p",1,"40-49",31,1398,1449,0.18,4340.88646154851,651.040135289562
36,"Philips","QLED","4k",0,"40-49",31,1216,1049,0.21,4340.88646154851,593.039022618064
37,"Philips","LCD","1080p",0,"40-49",31,1262,1199,0.2,4340.88646154851,612.448881185691
38,"Philips","OLED","1080p",0,"50-59",31,1224,849,0.11,4340.88646154851,605.710214314287
39,"Philips","LCD","1080p",1,"60+",31,1466,1349,0.21,4340.88646154851,561.399885954037
40,"Philips","LCD","4k",1,"50-59",31,1552,1449,0.21,4340.88646154851,629.457065981409
1,"Samsung","OLED","1080p",0,"50-59",32,1490,849,0.09,4678.97971533239,587.190537917078
2,"Samsung","OLED","4k",1,"30-39",32,1285,1049,0.21,4678.97971533239,682.315693706361
3,"Samsung","OLED","4k",0,"30-39",32,1684,1049,0.08,4678.97971533239,535.389045168007
4,"Samsung","QLED","1080p",1,"60+",32,1492,1149,0.19,4678.97971533239,629.08291898055
5,"Samsung","OLED","4k",1,"50-59",32,1657,1099,0.14,4678.97971533239,642.403364733259
6,"Samsung","QLED","4k",0,"40-49",32,1678,1299,0.26,4678.97971533239,566.047472676499
7,"Samsung","QLED","4k",1,"40-49",32,1752,1149,0.15,4678.97971533239,532.669896200596
8,"Samsung","QLED","4k",1,"40-49",32,1464,1049,0.25,4678.97971533239,598.653070715353
9,"Samsung","OLED","1080p",0,"60+",32,1354,649,0.16,4678.97971533239,557.610564584851
10,"Samsung","LCD","1080p",0,"40-49",32,1674,1349,0.24,4678.97971533239,600.81753157647
11,"LG","QLED","4k",1,"40-49",32,903,899,0.18,1073.07552359998,594.124118767621
12,"LG","QLED","1080p",0,"40-49",32,1025,1299,0.27,1073.07552359998,611.461684551585
13,"LG","LCD","4k",0,"50-59",32,990,799,0.19,1073.07552359998,535.265019055974
14,"LG","QLED","4k",0,"60+",32,1050,999,0.09,1073.07552359998,579.984864515041
15,"LG","OLED","1080p",1,"60+",32,953,949,0.1,1073.07552359998,556.144173744115
16,"LG","LCD","1080p",1,"40-49",32,1204,1499,0.26,1073.07552359998,583.483587775925
17,"LG","OLED","4k",0,"30-39",32,953,1149,0.17,1073.07552359998,627.52388710823
18,"LG","OLED","4k",1,"40-49",32,1018,999,0.2,1073.07552359998,577.027175695371
19,"LG","LCD","1080p",1,"40-49",32,903,1149,0.25,1073.07552359998,588.648457022157
20,"LG","LCD","4k",0,"40-49",32,951,1099,0.11,1073.07552359998,667.956282923087
21,"Sony","LCD","4k",0,"50-59",32,1260,1199,0.25,2937.15517502278,663.933921915452
22,"Sony","LCD","4k",0,"60+",32,1358,1199,0.23,2937.15517502278,575.820444311616
23,"Sony","OLED","4k",1,"40-49",32,1177,999,0.18,2937.15517502278,563.253922656784
24,"Sony","QLED","1080p",1,"50-59",32,1423,1249,0.25,2937.15517502278,635.310661842194
25,"Sony","OLED","4k",1,"40-49",32,1366,1199,0.08,2937.15517502278,613.030597181118
26,"Sony","QLED","4k",1,"50-59",32,1138,899,0.19,2937.15517502278,624.50730060532
27,"Sony","LCD","4k",0,"60+",32,1230,1349,0.27,2937.15517502278,711.87425520047
28,"Sony","QLED","4k",0,"30-39",32,1401,1249,0.18,2937.15517502278,619.984187424788
29,"Sony","OLED","1080p",1,"50-59",32,1646,1499,0.17,2937.15517502278,620.340173128576
30,"Sony","QLED","1080p",1,"50-59",32,1308,1049,0.16,2937.15517502278,529.197864539451
31,"Philips","LCD","4k",1,"50-59",32,920,649,0.23,2571.1977398023,547.876209188207
32,"Philips","OLED","1080p",0,"30-39",32,1205,1549,0.27,2571.1977398023,597.466032644487
33,"Philips","OLED","1080p",1,"50-59",32,1130,1199,0.27,2571.1977398023,580.123432885013
34,"Philips","LCD","1080p",0,"50-59",32,1148,1049,0.25,2571.1977398023,513.313389923424
35,"Philips","OLED","1080p",1,"40-49",32,1065,1199,0.21,2571.1977398023,655.660899792578
36,"Philips","QLED","4k",0,"40-49",32,1200,1099,0.15,2571.1977398023,573.828957965842
37,"Philips","LCD","1080p",0,"40-49",32,1237,1549,0.3,2571.1977398023,582.85301674352
38,"Philips","OLED","1080p",0,"50-59",32,1208,1249,0.3,2571.1977398023,548.601981694642
39,"Philips","LCD","1080p",1,"60+",32,911,949,0.26,2571.1977398023,600.170426797197
40,"Philips","LCD","4k",1,"50-59",32,1150,1049,0.1,2571.1977398023,599.142802997522
1,"Samsung","OLED","1080p",0,"50-59",33,1730,1449,0.2,4139.72144480795,613.519047451687
2,"Samsung","OLED","4k",1,"30-39",33,1697,1149,0.16,4139.72144480795,442.854863348254
3,"Samsung","OLED","4k",0,"30-39",33,1391,1149,0.28,4139.72144480795,564.178264998114
4,"Samsung","QLED","1080p",1,"60+",33,1713,1499,0.3,4139.72144480795,585.075220905652
5,"Samsung","OLED","4k",1,"50-59",33,1438,999,0.16,4139.72144480795,658.958700288186
6,"Samsung","QLED","4k",0,"40-49",33,1791,1749,0.31,4139.72144480795,554.628134785749
7,"Samsung","QLED","4k",1,"40-49",33,1641,1049,0.09,4139.72144480795,555.138507204175
8,"Samsung","QLED","4k",1,"40-49",33,1434,1299,0.26,4139.72144480795,677.944302113246
9,"Samsung","OLED","1080p",0,"60+",33,1687,1149,0.07,4139.72144480795,578.000592904976
10,"Samsung","LCD","1080p",0,"40-49",33,1500,999,0.1,4139.72144480795,638.109998686644
11,"LG","QLED","4k",1,"40-49",33,872,949,0.14,1049.55295845866,598.264079401327
12,"LG","QLED","1080p",0,"40-49",33,860,1199,0.15,1049.55295845866,712.036643111799
13,"LG","LCD","4k",0,"50-59",33,1135,1149,0.2,1049.55295845866,579.673993238968
14,"LG","QLED","4k",0,"60+",33,1254,1249,0.21,1049.55295845866,542.976583654444
15,"LG","OLED","1080p",1,"60+",33,943,1149,0.14,1049.55295845866,709.871912822193
16,"LG","LCD","1080p",1,"40-49",33,960,1199,0.16,1049.55295845866,673.626112611249
17,"LG","OLED","4k",0,"30-39",33,1104,1599,0.3,1049.55295845866,626.496787991592
18,"LG","OLED","4k",1,"40-49",33,963,999,0.1,1049.55295845866,623.87737149162
19,"LG","LCD","1080p",1,"40-49",33,1101,1399,0.26,1049.55295845866,613.9398291039
20,"LG","LCD","4k",0,"40-49",33,1149,1199,0.2,1049.55295845866,572.740370662567
21,"Sony","LCD","4k",0,"50-59",33,1037,1199,0.25,1094.43263150752,661.5005593025
22,"Sony","LCD","4k",0,"60+",33,1009,999,0.22,1094.43263150752,581.416725091991
23,"Sony","OLED","4k",1,"40-49",33,953,1249,0.29,1094.43263150752,641.209199016584
24,"Sony","QLED","1080p",1,"50-59",33,1043,899,0.24,1094.43263150752,607.785350241503
25,"Sony","OLED","4k",1,"40-49",33,1111,1099,0.17,1094.43263150752,617.780522550346
26,"Sony","QLED","4k",1,"50-59",33,1357,1549,0.21,1094.43263150752,661.968265380067
27,"Sony","LCD","4k",0,"60+",33,1410,1399,0.29,1094.43263150752,601.346532460993
28,"Sony","QLED","4k",0,"30-39",33,1067,1149,0.32,1094.43263150752,584.527177867557
29,"Sony","OLED","1080p",1,"50-59",33,1138,999,0.12,1094.43263150752,618.201402833341
30,"Sony","QLED","1080p",1,"50-59",33,1342,1149,0.21,1094.43263150752,502.912224528566
31,"Philips","LCD","4k",1,"50-59",33,1247,1599,0.23,1778.90817821026,654.150389709223
32,"Philips","OLED","1080p",0,"30-39",33,902,999,0.07,1778.90817821026,647.897208026378
33,"Philips","OLED","1080p",1,"50-59",33,883,899,0.27,1778.90817821026,544.829892090875
34,"Philips","LCD","1080p",0,"50-59",33,939,899,0.2,1778.90817821026,573.737852388997
35,"Philips","OLED","1080p",1,"40-49",33,1126,1199,0.13,1778.90817821026,585.941227053426
36,"Philips","QLED","4k",0,"40-49",33,948,949,0.13,1778.90817821026,609.793149751989
37,"Philips","LCD","1080p",0,"40-49",33,1264,1299,0.17,1778.90817821026,504.776861356745
38,"Philips","OLED","1080p",0,"50-59",33,1104,1199,0.21,1778.90817821026,547.696737074353
39,"Philips","LCD","1080p",1,"60+",33,1001,1199,0.17,1778.90817821026,626.702524263366
40,"Philips","LCD","4k",1,"50-59",33,1199,1299,0.08,1778.90817821026,659.640579410286
1,"Samsung","OLED","1080p",0,"50-59",34,1247,999,0.28,2700.43752714992,647.17930408378
2,"Samsung","OLED","4k",1,"30-39",34,1473,1199,0.14,2700.43752714992,565.067979518572
3,"Samsung","OLED","4k",0,"30-39",34,1582,1399,0.16,2700.43752714992,598.226949146159
4,"Samsung","QLED","1080p",1,"60+",34,1284,1049,0.21,2700.43752714992,633.556237265304
5,"Samsung","OLED","4k",1,"50-59",34,1452,999,0.2,2700.43752714992,536.347731040275
6,"Samsung","QLED","4k",0,"40-49",34,1465,1199,0.23,2700.43752714992,560.403048419916
7,"Samsung","QLED","4k",1,"40-49",34,1225,899,0.2,2700.43752714992,580.81823899454
8,"Samsung","QLED","4k",1,"40-49",34,1383,1149,0.24,2700.43752714992,537.331485311823
9,"Samsung","OLED","1080p",0,"60+",34,1263,1049,0.15,2700.43752714992,645.901923458909
10,"Samsung","LCD","1080p",0,"40-49",34,1362,1299,0.25,2700.43752714992,604.515602780986
11,"LG","QLED","4k",1,"40-49",34,1168,1049,0.1,3658.66997651756,645.340516471545
12,"LG","QLED","1080p",0,"40-49",34,1313,1199,0.16,3658.66997651756,595.863013605171
13,"LG","LCD","4k",0,"50-59",34,1315,1149,0.26,3658.66997651756,553.841133049745
14,"LG","QLED","4k",0,"60+",34,1228,949,0.16,3658.66997651756,557.603590246514
15,"LG","OLED","1080p",1,"60+",34,1270,1199,0.16,3658.66997651756,636.671135793605
16,"LG","LCD","1080p",1,"40-49",34,1372,1149,0.12,3658.66997651756,624.339286485535
17,"LG","OLED","4k",0,"30-39",34,1225,1299,0.23,3658.66997651756,599.837145870785
18,"LG","OLED","4k",1,"40-49",34,1422,1299,0.25,3658.66997651756,628.212086503483
19,"LG","LCD","1080p",1,"40-49",34,1138,1149,0.24,3658.66997651756,637.904766508868
20,"LG","LCD","4k",0,"40-49",34,1073,1049,0.3,3658.66997651756,615.990667028432
21,"Sony","LCD","4k",0,"50-59",34,1705,1249,0.12,4395.97566705197,562.585304509372
22,"Sony","LCD","4k",0,"60+",34,1576,1349,0.31,4395.97566705197,550.418847976576
23,"Sony","OLED","4k",1,"40-49",34,1306,899,0.2,4395.97566705197,562.292417838038
24,"Sony","QLED","1080p",1,"50-59",34,1443,949,0.32,4395.97566705197,527.506437526557
25,"Sony","OLED","4k",1,"40-49",34,1282,1299,0.26,4395.97566705197,678.268301890408
26,"Sony","QLED","4k",1,"50-59",34,1515,949,0.15,4395.97566705197,542.318646661832
27,"Sony","LCD","4k",0,"60+",34,1677,1149,0.19,4395.97566705197,598.057051321937
28,"Sony","QLED","4k",0,"30-39",34,1588,1299,0.18,4395.97566705197,588.262266436425
29,"Sony","OLED","1080p",1,"50-59",34,1269,1099,0.31,4395.97566705197,642.832639722287
30,"Sony","QLED","1080p",1,"50-59",34,1713,1349,0.14,4395.97566705197,612.015865999576
31,"Philips","LCD","4k",1,"50-59",34,1155,1099,0.08,2033.58278982341,626.516349540517
32,"Philips","OLED","1080p",0,"30-39",34,902,1149,0.13,2033.58278982341,675.751251678743
33,"Philips","OLED","1080p",1,"50-59",34,1168,1099,0.18,2033.58278982341,556.412966936265
34,"Philips","LCD","1080p",0,"50-59",34,926,999,0.25,2033.58278982341,573.951357557381
35,"Philips","OLED","1080p",1,"40-49",34,1225,1149,0.07,2033.58278982341,576.026540256682
36,"Philips","QLED","4k",0,"40-49",34,1089,1099,0.1,2033.58278982341,570.746677746929
37,"Philips","LCD","1080p",0,"40-49",34,866,1049,0.32,2033.58278982341,613.612219584962
38,"Philips","OLED","1080p",0,"50-59",34,953,849,0.09,2033.58278982341,580.985892588813
39,"Philips","LCD","1080p",1,"60+",34,895,1349,0.25,2033.58278982341,684.266624530949
40,"Philips","LCD","4k",1,"50-59",34,908,1099,0.18,2033.58278982341,710.612960715629
1,"Samsung","OLED","1080p",0,"50-59",35,1015,1099,0.29,1516.55422244221,685.9794075817
2,"Samsung","OLED","4k",1,"30-39",35,1099,1099,0.21,1516.55422244221,627.53910663446
3,"Samsung","OLED","4k",0,"30-39",35,1053,1049,0.22,1516.55422244221,549.477734774674
4,"Samsung","QLED","1080p",1,"60+",35,1078,899,0.15,1516.55422244221,646.497892360615
5,"Samsung","OLED","4k",1,"50-59",35,1321,1149,0.17,1516.55422244221,645.683115170448
6,"Samsung","QLED","4k",0,"40-49",35,1013,949,0.11,1516.55422244221,657.896035644538
7,"Samsung","QLED","4k",1,"40-49",35,943,999,0.3,1516.55422244221,646.928874451274
8,"Samsung","QLED","4k",1,"40-49",35,1109,899,0.1,1516.55422244221,593.080291583521
9,"Samsung","OLED","1080p",0,"60+",35,1154,849,0.15,1516.55422244221,542.672019802088
10,"Samsung","LCD","1080p",0,"40-49",35,1350,1399,0.13,1516.55422244221,653.869021934158
11,"LG","QLED","4k",1,"40-49",35,1034,1149,0.21,1822.25489895791,650.336281846113
12,"LG","QLED","1080p",0,"40-49",35,1126,1199,0.2,1822.25489895791,577.968236541286
13,"LG","LCD","4k",0,"50-59",35,1092,1199,0.26,1822.25489895791,631.51560306574
14,"LG","QLED","4k",0,"60+",35,1105,949,0.16,1822.25489895791,573.377064320869
15,"LG","OLED","1080p",1,"60+",35,1025,999,0.29,1822.25489895791,574.969978874397
16,"LG","LCD","1080p",1,"40-49",35,932,899,0.25,1822.25489895791,592.391129827596
17,"LG","OLED","4k",0,"30-39",35,1067,1249,0.1,1822.25489895791,688.980112996811
18,"LG","OLED","4k",1,"40-49",35,1261,1649,0.28,1822.25489895791,630.444905818376
19,"LG","LCD","1080p",1,"40-49",35,1090,1349,0.29,1822.25489895791,592.071428494129
20,"LG","LCD","4k",0,"40-49",35,1148,1449,0.28,1822.25489895791,645.514981652326
21,"Sony","LCD","4k",0,"50-59",35,1457,949,0.15,3610.58634705842,519.94812088708
22,"Sony","LCD","4k",0,"60+",35,1568,1349,0.29,3610.58634705842,519.589169293091
23,"Sony","OLED","4k",1,"40-49",35,1433,1149,0.23,3610.58634705842,501.813813317095
24,"Sony","QLED","1080p",1,"50-59",35,1347,899,0.23,3610.58634705842,622.238247789606
25,"Sony","OLED","4k",1,"40-49",35,1155,849,0.18,3610.58634705842,641.116024764672
26,"Sony","QLED","4k",1,"50-59",35,1358,1049,0.14,3610.58634705842,597.911992594979
27,"Sony","LCD","4k",0,"60+",35,1322,999,0.17,3610.58634705842,664.117751104567
28,"Sony","QLED","4k",0,"30-39",35,1396,1249,0.12,3610.58634705842,662.955386641885
29,"Sony","OLED","1080p",1,"50-59",35,1308,999,0.12,3610.58634705842,620.833513926142
30,"Sony","QLED","1080p",1,"50-59",35,1532,1349,0.17,3610.58634705842,654.86682471061
31,"Philips","LCD","4k",1,"50-59",35,1217,1399,0.16,1148.58530461788,613.939118171789
32,"Philips","OLED","1080p",0,"30-39",35,1107,1499,0.2,1148.58530461788,632.430128068385
33,"Philips","OLED","1080p",1,"50-59",35,1097,1199,0.27,1148.58530461788,588.631722089842
34,"Philips","LCD","1080p",0,"50-59",35,875,1049,0.32,1148.58530461788,525.81020622025
35,"Philips","OLED","1080p",1,"40-49",35,879,1099,0.21,1148.58530461788,572.745910554299
36,"Philips","QLED","4k",0,"40-49",35,762,799,0.21,1148.58530461788,545.547952720507
37,"Philips","LCD","1080p",0,"40-49",35,1008,1449,0.22,1148.58530461788,603.869118426608
38,"Philips","OLED","1080p",0,"50-59",35,745,949,0.29,1148.58530461788,632.862907978414
39,"Philips","LCD","1080p",1,"60+",35,825,999,0.31,1148.58530461788,562.466872305005
40,"Philips","LCD","4k",1,"50-59",35,1042,1399,0.28,1148.58530461788,601.757689963034
1,"Samsung","OLED","1080p",0,"50-59",36,1662,1099,0.11,4274.87206552178,594.432549007285
2,"Samsung","OLED","4k",1,"30-39",36,1602,1299,0.28,4274.87206552178,506.367330590962
3,"Samsung","OLED","4k",0,"30-39",36,1336,899,0.21,4274.87206552178,553.778947652117
4,"Samsung","QLED","1080p",1,"60+",36,1337,899,0.25,4274.87206552178,595.797272395049
5,"Samsung","OLED","4k",1,"50-59",36,1678,1599,0.27,4274.87206552178,658.720516231252
6,"Samsung","QLED","4k",0,"40-49",36,1528,1449,0.23,4274.87206552178,680.086741068887
7,"Samsung","QLED","4k",1,"40-49",36,1745,1349,0.15,4274.87206552178,507.602758695438
8,"Samsung","QLED","4k",1,"40-49",36,1402,849,0.09,4274.87206552178,617.200315250095
9,"Samsung","OLED","1080p",0,"60+",36,1351,799,0.28,4274.87206552178,542.184175245445
10,"Samsung","LCD","1080p",0,"40-49",36,1507,1149,0.06,4274.87206552178,634.674889063321
11,"LG","QLED","4k",1,"40-49",36,1320,1549,0.26,2535.57267319411,585.544062626695
12,"LG","QLED","1080p",0,"40-49",36,1111,1099,0.14,2535.57267319411,656.304744573413
13,"LG","LCD","4k",0,"50-59",36,1363,1199,0.19,2535.57267319411,530.096815925092
14,"LG","QLED","4k",0,"60+",36,1021,1199,0.2,2535.57267319411,685.670175043511
15,"LG","OLED","1080p",1,"60+",36,1391,1499,0.27,2535.57267319411,606.643445013502
16,"LG","LCD","1080p",1,"40-49",36,1307,849,0.06,2535.57267319411,450.880846282428
17,"LG","OLED","4k",0,"30-39",36,1133,1249,0.18,2535.57267319411,620.574529735967
18,"LG","OLED","4k",1,"40-49",36,1056,1049,0.13,2535.57267319411,757.974354425545
19,"LG","LCD","1080p",1,"40-49",36,936,1199,0.24,2535.57267319411,683.988559357473
20,"LG","LCD","4k",0,"40-49",36,1059,1149,0.16,2535.57267319411,709.846005994237
21,"Sony","LCD","4k",0,"50-59",36,1342,1099,0.25,1743.16199030727,539.744813236847
22,"Sony","LCD","4k",0,"60+",36,863,799,0.08,1743.16199030727,625.908736011708
23,"Sony","OLED","4k",1,"40-49",36,1213,1649,0.31,1743.16199030727,691.170993247305
24,"Sony","QLED","1080p",1,"50-59",36,1268,1199,0.31,1743.16199030727,631.669410533055
25,"Sony","OLED","4k",1,"40-49",36,1294,1199,0.22,1743.16199030727,582.215784564615
26,"Sony","QLED","4k",1,"50-59",36,1043,899,0.18,1743.16199030727,634.380010629821
27,"Sony","LCD","4k",0,"60+",36,1129,1199,0.26,1743.16199030727,679.557412138904
28,"Sony","QLED","4k",0,"30-39",36,1354,1549,0.19,1743.16199030727,599.017681896753
29,"Sony","OLED","1080p",1,"50-59",36,1305,1349,0.22,1743.16199030727,648.116415412738
30,"Sony","QLED","1080p",1,"50-59",36,1297,999,0.11,1743.16199030727,558.957618730512
31,"Philips","LCD","4k",1,"50-59",36,945,1099,0.25,3114.73385803401,665.656113808628
32,"Philips","OLED","1080p",0,"30-39",36,1014,1199,0.27,3114.73385803401,652.2880189725
33,"Philips","OLED","1080p",1,"50-59",36,1030,899,0.1,3114.73385803401,620.709598136688
34,"Philips","LCD","1080p",0,"50-59",36,1272,1249,0.23,3114.73385803401,579.176632473486
35,"Philips","OLED","1080p",1,"40-49",36,1398,1399,0.19,3114.73385803401,518.511736957456
36,"Philips","QLED","4k",0,"40-49",36,1328,1349,0.09,3114.73385803401,668.592990205976
37,"Philips","LCD","1080p",0,"40-49",36,1143,1499,0.29,3114.73385803401,706.561851621059
38,"Philips","OLED","1080p",0,"50-59",36,1158,1049,0.17,3114.73385803401,597.606936402332
39,"Philips","LCD","1080p",1,"60+",36,1314,1549,0.27,3114.73385803401,610.639954353841
40,"Philips","LCD","4k",1,"50-59",36,1318,1499,0.26,3114.73385803401,609.433833940807
1,"Samsung","OLED","1080p",0,"50-59",37,1513,1149,0.26,3867.22690518945,573.939984748786
2,"Samsung","OLED","4k",1,"30-39",37,1684,1549,0.27,3867.22690518945,556.063715961711
3,"Samsung","OLED","4k",0,"30-39",37,1442,1449,0.29,3867.22690518945,644.108057868252
4,"Samsung","QLED","1080p",1,"60+",37,1473,1149,0.26,3867.22690518945,639.686072519095
5,"Samsung","OLED","4k",1,"50-59",37,1409,1149,0.3,3867.22690518945,627.781995513054
6,"Samsung","QLED","4k",0,"40-49",37,1478,999,0.15,3867.22690518945,639.91281912158
7,"Samsung","QLED","4k",1,"40-49",37,1554,1199,0.18,3867.22690518945,585.458183064824
8,"Samsung","QLED","4k",1,"40-49",37,1469,849,0.12,3867.22690518945,511.346245568126
9,"Samsung","OLED","1080p",0,"60+",37,1379,1249,0.26,3867.22690518945,673.758961869938
10,"Samsung","LCD","1080p",0,"40-49",37,1356,949,0.28,3867.22690518945,550.14998156824
11,"LG","QLED","4k",1,"40-49",37,1195,1499,0.25,1638.01452610642,604.326261479852
12,"LG","QLED","1080p",0,"40-49",37,956,1199,0.14,1638.01452610642,695.401956367693
13,"LG","LCD","4k",0,"50-59",37,1277,1249,0.17,1638.01452610642,578.377708427665
14,"LG","QLED","4k",0,"60+",37,941,1099,0.16,1638.01452610642,698.421520929731
